File,Line,Type,Text,Key
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\onboarding\page.tsx,605,undefined,"One more step! Customize your experience",page_one_more_step_customize_your_experience
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\onboarding\page.tsx,612,undefined,"Մայրենի",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\onboarding\page.tsx,612,undefined,"Մայրենի",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\onboarding\page.tsx,619,undefined,"Սովորելու",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\onboarding\page.tsx,619,undefined,"Սովորելու",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\onboarding\page.tsx,642,undefined,"Օրվա նպատակ",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\onboarding\page.tsx,642,undefined,"Օրվա նպատակ",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\onboarding\page.tsx,715,undefined,"Թեմա",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\onboarding\page.tsx,715,undefined,"Թեմա",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\onboarding\page.tsx,739,undefined,"Բոլոր դասերի բացում",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\onboarding\page.tsx,739,undefined,"Բոլոր դասերի բացում",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\onboarding\page.tsx,765,undefined,"Ավտոմատ բացում ժամանակից հետո",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\onboarding\page.tsx,765,undefined,"Ավտոմատ բացում ժամանակից հետո",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\onboarding\page.tsx,810,undefined,"Օգտագործման պայմաններին",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\onboarding\page.tsx,810,undefined,"Օգտագործման պայմաններին",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\onboarding\page.tsx,857,undefined,"Քեզ սպասում է ամեն ինչ",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\onboarding\page.tsx,857,undefined,"Քեզ սպասում է ամեն ինչ",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\page.tsx,44,undefined,"Հայերեն",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\page.tsx,45,undefined,"English",page_english
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\page.tsx,46,undefined,"Русский",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\page.tsx,52,undefined,"Դասեր",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\page.tsx,53,undefined,"Բառարան",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\page.tsx,54,undefined,"Զրույցներ",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\page.tsx,55,undefined,"Ծրագիր",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\page.tsx,56,undefined,"Պարտեզ",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\page.tsx,57,undefined,"Օգտ. բառ.",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\page.tsx,273,undefined,"Բեռնվում է...",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\page.tsx,273,undefined,"Բեռնվում է...",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\page.tsx,284,undefined,"Սխալ է տեղի ունեցել",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\page.tsx,284,undefined,"Սխալ է տեղի ունեցել",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\page.tsx,330,undefined,"Կարգավորումներ",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\page.tsx,391,undefined,"🛡️",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\page.tsx,391,undefined,"🛡️",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\page.tsx,434,undefined,"{Math.round(stats.dailyProgress)} / {stats.dailyGoal} XP",page__math_round_stats_dailyprogress_stats_dailygoal_xp
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\page.tsx,484,undefined,"🔥 Streak",page__streak
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\page.tsx,484,undefined,"🔥 Streak",page__streak
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\page.tsx,488,undefined,"🪙 HAYQ",page__hayq
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\page.tsx,488,undefined,"🪙 HAYQ",page__hayq
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\page.tsx,492,undefined,"🍎 Seeds",page__seeds
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\page.tsx,492,undefined,"🍎 Seeds",page__seeds
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\page.tsx,496,undefined,"❤️ Hearts",page__hearts
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\page.tsx,496,undefined,"❤️ Hearts",page__hearts
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\page.tsx,500,undefined,"🛡️ Freeze",page__freeze
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\page.tsx,500,undefined,"🛡️ Freeze",page__freeze
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\page.tsx,504,undefined,"📚 Crowns",page__crowns
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\page.tsx,504,undefined,"📚 Crowns",page__crowns
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\page.tsx,513,undefined,"✅ Completed Quests",page__completed_quests
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\page.tsx,513,undefined,"✅ Completed Quests",page__completed_quests
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\page.tsx,574,undefined,"Ընթացիկ լեզուներ",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\page.tsx,574,undefined,"Ընթացիկ լեզուներ",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\page.tsx,576,undefined,"Մայրենի՝",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\page.tsx,576,undefined,"Մայրենի՝",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\page.tsx,588,undefined,"Մայրենի լեզու (Native)",page__native_
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\page.tsx,588,undefined,"Մայրենի լեզու (Native)",page__native_
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\page.tsx,608,undefined,"Սովորվող լեզու (Learning)",page__learning_
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\page.tsx,608,undefined,"Սովորվող լեզու (Learning)",page__learning_
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\page.tsx,626,undefined,"⚠️ Մայրենին և սովորվողը չեն կարող նույնը լինել",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\page.tsx,626,undefined,"⚠️ Մայրենին և սովորվողը չեն կարող նույնը լինել",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\page.tsx,648,undefined,"⚠️ Վտանգավոր",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\page.tsx,648,undefined,"⚠️ Վտանգավոր",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\page.tsx,691,undefined,"⚠️",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\page.tsx,692,undefined,"Վերականգնել Onboarding-ը?",page__onboarding_
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\page.tsx,692,undefined,"Վերականգնել Onboarding-ը?",page__onboarding_
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\page.tsx,696,undefined,"Այս գործողությունը հետադարձելի չէ!",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\page.tsx,696,undefined,"Այս գործողությունը հետադարձելի չէ!",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\user-dictionary\page.tsx,114,undefined,"ՀԱՅԵՐԵՆ",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\user-dictionary\page.tsx,115,undefined,"ENGLISH",page_english
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\user-dictionary\page.tsx,116,undefined,"РУССКИЙ",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\user-dictionary\page.tsx,446,undefined,"❌ Չհաջողվեց բեռնել բառարանը",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\user-dictionary\page.tsx,799,undefined,"Բառը ջնջվեց ✅",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\user-dictionary\page.tsx,855,undefined,"Բառը թարմացվեց ✅",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\user-dictionary\page.tsx,893,undefined,"❌ Արտահանումը ձախողվեց",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\user-dictionary\page.tsx,923,undefined,"⚠️ Ֆայլը դատարկ է",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\user-dictionary\page.tsx,931,undefined,"⚠️ Բոլոր բառերն արդեն կան",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\user-dictionary\page.tsx,940,undefined,"❌ Ներմուծումը ձախողվեց",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\user-dictionary\page.tsx,1048,undefined,"ID-ն պատճենվեց 📋",page_id_
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\user-dictionary\page.tsx,1058,undefined,"Օգտատիրոջ բառարանը բեռնվում է...",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\user-dictionary\page.tsx,1058,undefined,"Օգտատիրոջ բառարանը բեռնվում է...",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\user-dictionary\page.tsx,1093,undefined,"Օգտատիրոջ բառարան",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\user-dictionary\page.tsx,1093,undefined,"Օգտատիրոջ բառարան",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\user-dictionary\page.tsx,1096,undefined,"{wordStats.total} բառ",page__wordstats_total_
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\user-dictionary\page.tsx,1098,undefined,"👤 {wordStats.userAdded} ձեռքով ավելացված",page__wordstats_useradded_
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\user-dictionary\page.tsx,1100,undefined,"🎵 {wordStats.hasAudio} աուդիո",page__wordstats_hasaudio_
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\user-dictionary\page.tsx,1102,undefined,"⭐ {favorites.size} սիրված",page__favorites_size_
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\user-dictionary\page.tsx,1106,undefined,"🔊 WAV",page__wav
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\user-dictionary\page.tsx,1106,undefined,"🔊 WAV",page__wav
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\user-dictionary\page.tsx,1112,undefined,"📱 Offline ({offlineAudioCount})",page__offline_offlineaudiocount_
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\user-dictionary\page.tsx,1219,undefined,"Վերաբեռնել JSON-ից",page__json_
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\user-dictionary\page.tsx,1262,undefined,"Որոնել բառեր... (Ctrl+K)",page__ctrl_k_
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\user-dictionary\page.tsx,1303,undefined,"📚 Բոլորը",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\user-dictionary\page.tsx,1304,undefined,"👤 Օգտատիրոջ",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\user-dictionary\page.tsx,1305,undefined,"⚙️ Համակարգային",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\user-dictionary\page.tsx,1306,undefined,"🎵 Աուդիոով",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\user-dictionary\page.tsx,1307,undefined,"🔇 Առանց աուդիո",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\user-dictionary\page.tsx,1308,undefined,"🔊 WAV-ով",page__wav_
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\user-dictionary\page.tsx,1309,undefined,"⭐ Սիրվածներ",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\user-dictionary\page.tsx,1317,undefined,"🆕 Նորագույն",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\user-dictionary\page.tsx,1318,undefined,"📅 Հինագույն",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\user-dictionary\page.tsx,1319,undefined,"🔤 Այբբենական",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\user-dictionary\page.tsx,1320,undefined,"🔤 Հակառակ",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\user-dictionary\page.tsx,1321,undefined,"⭐ Սիրվածներ",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\user-dictionary\page.tsx,1384,undefined,"📚",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\user-dictionary\page.tsx,1384,undefined,"📚",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\user-dictionary\page.tsx,1386,undefined,"բառ ցուցադրված",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\user-dictionary\page.tsx,1386,undefined,"բառ ցուցադրված",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\user-dictionary\page.tsx,1388,undefined,"🇦🇲 {wordStats.byLanguage.hy}",page__wordstats_bylanguage_hy_
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\user-dictionary\page.tsx,1389,undefined,"🇬🇧 {wordStats.byLanguage.en}",page__wordstats_bylanguage_en_
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\user-dictionary\page.tsx,1390,undefined,"🇷🇺 {wordStats.byLanguage.ru}",page__wordstats_bylanguage_ru_
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\user-dictionary\page.tsx,1392,undefined,"⭐ {favorites.size}",page__favorites_size_
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\user-dictionary\page.tsx,1404,undefined,"ID-ներ՝",page_id_
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\user-dictionary\page.tsx,1404,undefined,"ID-ներ՝",page_id_
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\user-dictionary\page.tsx,1526,undefined,"Խմբագրել",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\user-dictionary\page.tsx,1533,undefined,"Ջնջել",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\user-dictionary\page.tsx,1564,undefined,"🎵",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\user-dictionary\page.tsx,1564,undefined,"🎵",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\user-dictionary\page.tsx,1640,undefined,"🆔 {item.id}",page__item_id_
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\user-dictionary\page.tsx,1641,undefined,"📝 {item.type || "user"}",page__item_type_user_
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\user-dictionary\page.tsx,1642,undefined,"⭐ {item.isUserAdded ? "User added" : "System"}",page__item_isuseradded_user_added_system_
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\user-dictionary\page.tsx,1644,undefined,"🌐 {item.translationSource}",page__item_translationsource_
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\user-dictionary\page.tsx,1647,undefined,"📁 {item.category}",page__item_category_
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\user-dictionary\page.tsx,1650,undefined,"📊 {item.difficulty}",page__item_difficulty_
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\user-dictionary\page.tsx,1653,undefined,"Mode: {audioMode.toUpperCase()}",page_mode_audiomode_touppercase_
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\user-dictionary\page.tsx,1662,undefined,"📅 Ստեղծված՝ {formatDate(item.createdAt)}",page__formatdate_item_createdat_
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\user-dictionary\page.tsx,1664,undefined,"✏️ Թարմացված՝ {formatDate(item.updatedAt)}",page__formatdate_item_updatedat_
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\user-dictionary\page.tsx,1755,undefined,"(ID: {getNextId()})",page__id_getnextid_
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\user-dictionary\page.tsx,1771,undefined,"🇦🇲 Հայերեն *",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\user-dictionary\page.tsx,1771,undefined,"🇦🇲 Հայերեն *",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\user-dictionary\page.tsx,1776,undefined,"Մուտքագրեք բառը...",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\user-dictionary\page.tsx,1783,undefined,"🇬🇧 English",page__english
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\user-dictionary\page.tsx,1783,undefined,"🇬🇧 English",page__english
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\user-dictionary\page.tsx,1788,undefined,"Enter translation...",page_enter_translation_
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\user-dictionary\page.tsx,1794,undefined,"🇷🇺 Русский",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\user-dictionary\page.tsx,1794,undefined,"🇷🇺 Русский",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\user-dictionary\page.tsx,1799,undefined,"Введите перевод...",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\user-dictionary\page.tsx,1805,undefined,"🏷️ Tags (բաժանել ստորակետերով)",page__tags_
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\user-dictionary\page.tsx,1805,undefined,"🏷️ Tags (բաժանել ստորակետերով)",page__tags_
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\user-dictionary\page.tsx,1810,undefined,"օր.՝ verb, food, travel",page__verb_food_travel
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\user-dictionary\page.tsx,1815,undefined,"📁 Category",page__category
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\user-dictionary\page.tsx,1815,undefined,"📁 Category",page__category
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\user-dictionary\page.tsx,1820,undefined,"օր.՝ general, food, travel",page__general_food_travel
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\vocab-audio\page.tsx,395,undefined,"❌ Audio playback failed",page__audio_playback_failed
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\vocab-audio\page.tsx,419,undefined,"🎙️ Ձայնագրությունը պահպանվեց",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\vocab-audio\page.tsx,450,undefined,"🗑️ Ձայնագրությունը ջնջվեց",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\vocab-audio\page.tsx,458,undefined,"❌ WAV client not available",page__wav_client_not_available
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\vocab-audio\page.tsx,494,undefined,"❌ WAV generation failed",page__wav_generation_failed
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\vocab-audio\page.tsx,502,undefined,"❌ WAV client not available",page__wav_client_not_available
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\vocab-audio\page.tsx,508,undefined,"✅ All words already have WAV",page__all_words_already_have_wav
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\vocab-audio\page.tsx,645,undefined,"Բառապաշար Audio",page__audio
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\vocab-audio\page.tsx,645,undefined,"Բառապաշար Audio",page__audio
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\vocab-audio\page.tsx,648,undefined,"{vocab.length} բառ",page__vocab_length_
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\vocab-audio\page.tsx,650,undefined,"🎵 {audioStats?.withAudio || 0} աուդիո",page__audiostats_withaudio_0_
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\vocab-audio\page.tsx,652,undefined,"🔊 {audioStats?.withWAV || 0} WAV",page__audiostats_withwav_0_wav
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\vocab-audio\page.tsx,654,undefined,"🎤 {audioStats?.withRecording || 0} ձայնագրություն",page__audiostats_withrecording_0_
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\vocab-audio\page.tsx,658,undefined,"📱 Offline ({offlineAudioCount})",page__offline_offlineaudiocount_
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\vocab-audio\page.tsx,686,undefined,"Ցուցակ",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\vocab-audio\page.tsx,695,undefined,"Ցանց",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\vocab-audio\page.tsx,704,undefined,"Կոմպակտ",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\vocab-audio\page.tsx,787,undefined,"Վիճակագրություն",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\vocab-audio\page.tsx,787,undefined,"Վիճակագրություն",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\vocab-audio\page.tsx,800,undefined,"Ֆիլտրեր",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\vocab-audio\page.tsx,800,undefined,"Ֆիլտրեր",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\vocab-audio\page.tsx,823,undefined,"Մաքրել",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\vocab-audio\page.tsx,823,undefined,"Մաքրել",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\vocab-audio\page.tsx,843,undefined,"Ընդհանուր",page__
